TiAGO Latency on Audio Test,time (uS)
ext4_write,13.325
ext4_write,13.324
ext4_write,13.323
ext4_write,13.323
ext4_write,13.323
ext4_write,13.323
ext4_write,13.323
ext4_write,13.32
ext4_write,13.32
ext4_write,13.319
ext4_write,13.317
ext4_write,13.317
ext4_write,13.317
ext4_write,13.316
ext4_write,13.316
ext4_write,13.316
ext4_write,13.315
ext4_write,13.315
ext4_write,13.315
ext4_write,13.314
ext4_write,13.313
ext4_write,13.311
ext4_write,13.311
ext4_write,13.31
ext4_write,13.309
ext4_write,13.308
ext4_write,13.308
ext4_write,13.308
ext4_write,13.307
ext4_write,13.306
ext4_write,13.306
ext4_write,13.306
ext4_write,13.305
ext4_write,13.304
ext4_write,13.303
ext4_write,13.301
ext4_write,13.301
ext4_write,13.3
ext4_write,13.3
ext4_write,13.3
ext4_write,13.3
ext4_write,13.298
ext4_write,13.295
ext4_write,13.295
ext4_write,13.295
ext4_write,13.294
ext4_write,13.294
ext4_write,13.293
ext4_write,13.293
ext4_write,13.292
ext4_write,13.291
ext4_write,13.291
ext4_write,13.291
ext4_write,13.289
ext4_write,13.289
ext4_write,13.288
ext4_write,13.288
ext4_write,13.288
ext4_write,13.286
ext4_write,13.286
ext4_write,13.285
ext4_write,13.285
ext4_write,13.285
ext4_write,13.284
ext4_write,13.284
ext4_write,13.282
ext4_write,13.282
ext4_write,13.282
ext4_write,13.281
ext4_write,13.281
ext4_write,13.279
ext4_write,13.279
ext4_write,13.279
ext4_write,13.278
ext4_write,13.278
ext4_write,13.277
ext4_write,13.276
ext4_write,13.276
ext4_write,13.275
ext4_write,13.274
ext4_write,13.274
ext4_write,13.273
ext4_write,13.272
ext4_write,13.271
ext4_write,13.27
ext4_write,13.27
ext4_write,13.269
ext4_write,13.268
ext4_write,13.268
ext4_write,13.268
ext4_write,13.267
ext4_write,13.267
ext4_write,13.267
ext4_write,13.267
ext4_write,13.266
ext4_write,13.266
ext4_write,13.264
ext4_write,13.264
ext4_write,13.262
ext4_write,13.261
ext4_write,13.261
ext4_write,13.261
ext4_write,13.261
ext4_write,13.26
ext4_write,13.255
ext4_write,13.254
ext4_write,13.253
ext4_write,13.252
ext4_write,13.251
ext4_write,13.251
ext4_write,13.251
ext4_write,13.25
ext4_write,13.249
ext4_write,13.249
ext4_write,13.248
ext4_write,13.248
ext4_write,13.247
ext4_write,13.247
ext4_write,13.246
ext4_write,13.246
ext4_write,13.246
ext4_write,13.244
ext4_write,13.243
ext4_write,13.243
ext4_write,13.242
ext4_write,13.241
ext4_write,13.24
ext4_write,13.24
ext4_write,13.24
ext4_write,13.238
ext4_write,13.238
ext4_write,13.237
ext4_write,13.236
ext4_write,13.235
ext4_write,13.235
ext4_write,13.235
ext4_write,13.234
ext4_write,13.233
ext4_write,13.232
ext4_write,13.232
ext4_write,13.232
ext4_write,13.231
ext4_write,13.231
ext4_write,13.231
ext4_write,13.231
ext4_write,13.229
ext4_write,13.229
ext4_write,13.227
ext4_write,13.227
ext4_write,13.227
ext4_write,13.226
ext4_write,13.226
ext4_write,13.225
ext4_write,13.224
ext4_write,13.222
ext4_write,13.222
ext4_write,13.222
ext4_write,13.222
ext4_write,13.221
ext4_write,13.22
ext4_write,13.219
ext4_write,13.219
ext4_write,13.217
ext4_write,13.216
ext4_write,13.215
ext4_write,13.214
ext4_write,13.214
ext4_write,13.213
ext4_write,13.213
ext4_write,13.212
ext4_write,13.212
ext4_write,13.212
ext4_write,13.212
ext4_write,13.211
ext4_write,13.211
ext4_write,13.21
ext4_write,13.209
ext4_write,13.209
ext4_write,13.209
ext4_write,13.207
ext4_write,13.207
ext4_write,13.204
ext4_write,13.202
ext4_write,13.199
ext4_write,13.198
ext4_write,13.198
ext4_write,13.198
ext4_write,13.198
ext4_write,13.197
ext4_write,13.197
ext4_write,13.196
ext4_write,13.196
ext4_write,13.196
ext4_write,13.195
ext4_write,13.194
ext4_write,13.193
ext4_write,13.193
ext4_write,13.192
ext4_write,13.192
ext4_write,13.192
ext4_write,13.191
ext4_write,13.191
ext4_write,13.191
ext4_write,13.19
ext4_write,13.19
ext4_write,13.19
ext4_write,13.19
ext4_write,13.189
ext4_write,13.186
ext4_write,13.186
ext4_write,13.185
ext4_write,13.184
ext4_write,13.183
ext4_write,13.183
ext4_write,13.183
ext4_write,13.182
ext4_write,13.182
ext4_write,13.181
ext4_write,13.18
ext4_write,13.18
ext4_write,13.179
ext4_write,13.177
ext4_write,13.175
ext4_write,13.174
ext4_write,13.174
ext4_write,13.173
ext4_write,13.173
ext4_write,13.173
ext4_write,13.172
ext4_write,13.172
ext4_write,13.17
ext4_write,13.17
ext4_write,13.168
ext4_write,13.168
ext4_write,13.167
ext4_write,13.166
ext4_write,13.165
ext4_write,13.165
ext4_write,13.165
ext4_write,13.163
ext4_write,13.162
ext4_write,13.162
ext4_write,13.162
ext4_write,13.161
ext4_write,13.161
ext4_write,13.16
ext4_write,13.16
ext4_write,13.16
ext4_write,13.158
ext4_write,13.158
ext4_write,13.158
ext4_write,13.158
ext4_write,13.157
ext4_write,13.157
ext4_write,13.156
ext4_write,13.156
ext4_write,13.156
ext4_write,13.154
ext4_write,13.154
ext4_write,13.152
ext4_write,13.152
ext4_write,13.152
ext4_write,13.151
ext4_write,13.149
ext4_write,13.149
ext4_write,13.147
ext4_write,13.147
ext4_write,13.146
ext4_write,13.146
ext4_write,13.146
ext4_write,13.145
ext4_write,13.145
ext4_write,13.145
ext4_write,13.144
ext4_write,13.144
ext4_write,13.143
ext4_write,13.143
ext4_write,13.142
ext4_write,13.142
ext4_write,13.141
ext4_write,13.141
ext4_write,13.141
ext4_write,13.141
ext4_write,13.14
ext4_write,13.137
ext4_write,13.137
ext4_write,13.136
ext4_write,13.135
ext4_write,13.135
ext4_write,13.135
ext4_write,13.134
ext4_write,13.134
ext4_write,13.133
ext4_write,13.133
ext4_write,13.133
ext4_write,13.13
ext4_write,13.129
ext4_write,13.129
ext4_write,13.129
ext4_write,13.128
ext4_write,13.127
ext4_write,13.126
ext4_write,13.126
ext4_write,13.126
ext4_write,13.126
ext4_write,13.124
ext4_write,13.124
ext4_write,13.124
ext4_write,13.122
ext4_write,13.122
ext4_write,13.121
ext4_write,13.12
ext4_write,13.12
ext4_write,13.12
ext4_write,13.12
ext4_write,13.119
ext4_write,13.119
ext4_write,13.119
ext4_write,13.118
ext4_write,13.118
ext4_write,13.117
ext4_write,13.117
ext4_write,13.117
ext4_write,13.117
ext4_write,13.116
ext4_write,13.114
ext4_write,13.114
ext4_write,13.114
ext4_write,13.114
ext4_write,13.114
ext4_write,13.114
ext4_write,13.113
ext4_write,13.11
ext4_write,13.11
ext4_write,13.109
ext4_write,13.109
ext4_write,13.108
ext4_write,13.108
ext4_write,13.108
ext4_write,13.107
ext4_write,13.107
ext4_write,13.106
ext4_write,13.105
ext4_write,13.105
ext4_write,13.104
ext4_write,13.104
ext4_write,13.103
ext4_write,13.101
ext4_write,13.1
ext4_write,13.099
ext4_write,13.099
ext4_write,13.099
ext4_write,13.099
ext4_write,13.098
ext4_write,13.097
ext4_write,13.097
ext4_write,13.096
ext4_write,13.094
ext4_write,13.094
ext4_write,13.093
ext4_write,13.092
ext4_write,13.091
ext4_write,13.089
ext4_write,13.088
ext4_write,13.087
ext4_write,13.087
ext4_write,13.087
ext4_write,13.085
ext4_write,13.085
ext4_write,13.085
ext4_write,13.084
ext4_write,13.083
ext4_write,13.082
ext4_write,13.082
ext4_write,13.081
ext4_write,13.081
ext4_write,13.08
ext4_write,13.08
ext4_write,13.079
ext4_write,13.079
ext4_write,13.079
ext4_write,13.078
ext4_write,13.078
ext4_write,13.078
ext4_write,13.078
ext4_write,13.077
ext4_write,13.077
ext4_write,13.077
ext4_write,13.076
ext4_write,13.076
ext4_write,13.075
ext4_write,13.075
ext4_write,13.074
ext4_write,13.074
ext4_write,13.072
ext4_write,13.07
ext4_write,13.069
ext4_write,13.067
ext4_write,13.066
ext4_write,13.066
ext4_write,13.065
ext4_write,13.065
ext4_write,13.065
ext4_write,13.065
ext4_write,13.065
ext4_write,13.064
ext4_write,13.064
ext4_write,13.064
ext4_write,13.064
ext4_write,13.064
ext4_write,13.063
ext4_write,13.063
ext4_write,13.063
ext4_write,13.062
ext4_write,13.062
ext4_write,13.061
ext4_write,13.061
ext4_write,13.061
ext4_write,13.061
ext4_write,13.06
ext4_write,13.059
ext4_write,13.058
ext4_write,13.057
ext4_write,13.057
ext4_write,13.056
ext4_write,13.053
ext4_write,13.053
ext4_write,13.053
ext4_write,13.052
ext4_write,13.052
ext4_write,13.052
ext4_write,13.05
ext4_write,13.05
ext4_write,13.048
ext4_write,13.048
ext4_write,13.046
ext4_write,13.045
ext4_write,13.045
ext4_write,13.044
ext4_write,13.043
ext4_write,13.043
ext4_write,13.042
ext4_write,13.042
ext4_write,13.042
ext4_write,13.042
ext4_write,13.042
ext4_write,13.04
ext4_write,13.039
ext4_write,13.039
ext4_write,13.038
ext4_write,13.037
ext4_write,13.037
ext4_write,13.037
ext4_write,13.036
ext4_write,13.036
ext4_write,13.033
ext4_write,13.033
ext4_write,13.032
ext4_write,13.031
ext4_write,13.031
ext4_write,13.031
ext4_write,13.03
ext4_write,13.03
ext4_write,13.029
ext4_write,13.029
ext4_write,13.029
ext4_write,13.028
ext4_write,13.027
ext4_write,13.027
ext4_write,13.026
ext4_write,13.026
ext4_write,13.025
ext4_write,13.025
ext4_write,13.025
ext4_write,13.022
ext4_write,13.021
ext4_write,13.019
ext4_write,13.019
ext4_write,13.018
ext4_write,13.018
ext4_write,13.018
ext4_write,13.017
ext4_write,13.017
ext4_write,13.017
ext4_write,13.016
ext4_write,13.016
ext4_write,13.015
ext4_write,13.015
ext4_write,13.013
ext4_write,13.012
ext4_write,13.012
ext4_write,13.012
ext4_write,13.012
ext4_write,13.011
ext4_write,13.011
ext4_write,13.011
ext4_write,13.01
ext4_write,13.01
ext4_write,13.01
ext4_write,13.009
ext4_write,13.009
ext4_write,13.008
ext4_write,13.008
ext4_write,13.008
ext4_write,13.007
ext4_write,13.007
ext4_write,13.004
ext4_write,13.004
ext4_write,13.004
ext4_write,13.003
ext4_write,13.002
ext4_write,13.002
ext4_write,13.002
ext4_write,13
ext4_write,13
ext4_write,13
ext4_write,12.999
ext4_write,12.999
ext4_write,12.999
ext4_write,12.999
ext4_write,12.998
ext4_write,12.998
ext4_write,12.998
ext4_write,12.998
ext4_write,12.996
ext4_write,12.996
ext4_write,12.996
ext4_write,12.996
ext4_write,12.995
ext4_write,12.995
ext4_write,12.995
ext4_write,12.994
ext4_write,12.994
ext4_write,12.993
ext4_write,12.993
ext4_write,12.991
ext4_write,12.991
ext4_write,12.99
ext4_write,12.99
ext4_write,12.989
ext4_write,12.987
ext4_write,12.987
ext4_write,12.987
ext4_write,12.986
ext4_write,12.985
ext4_write,12.985
ext4_write,12.985
ext4_write,12.984
ext4_write,12.983
ext4_write,12.983
ext4_write,12.983
ext4_write,12.982
ext4_write,12.981
ext4_write,12.981
ext4_write,12.981
ext4_write,12.979
ext4_write,12.979
ext4_write,12.978
ext4_write,12.978
ext4_write,12.976
ext4_write,12.975
ext4_write,12.975
ext4_write,12.975
ext4_write,12.973
ext4_write,12.971
ext4_write,12.971
ext4_write,12.97
ext4_write,12.97
ext4_write,12.967
ext4_write,12.967
ext4_write,12.967
ext4_write,12.966
ext4_write,12.965
ext4_write,12.965
ext4_write,12.965
ext4_write,12.965
ext4_write,12.964
ext4_write,12.964
ext4_write,12.963
ext4_write,12.963
ext4_write,12.961
ext4_write,12.961
ext4_write,12.96
ext4_write,12.96
ext4_write,12.96
ext4_write,12.958
ext4_write,12.958
ext4_write,12.958
ext4_write,12.958
ext4_write,12.957
ext4_write,12.954
ext4_write,12.952
ext4_write,12.952
ext4_write,12.951
ext4_write,12.95
ext4_write,12.949
ext4_write,12.948
ext4_write,12.947
ext4_write,12.947
ext4_write,12.947
ext4_write,12.947
ext4_write,12.945
ext4_write,12.945
ext4_write,12.944
ext4_write,12.944
ext4_write,12.943
ext4_write,12.942
ext4_write,12.942
ext4_write,12.942
ext4_write,12.941
ext4_write,12.94
ext4_write,12.94
ext4_write,12.94
ext4_write,12.939
ext4_write,12.938
ext4_write,12.938
ext4_write,12.938
ext4_write,12.937
ext4_write,12.936
ext4_write,12.936
ext4_write,12.936
ext4_write,12.935
ext4_write,12.935
ext4_write,12.935
ext4_write,12.934
ext4_write,12.934
ext4_write,12.933
ext4_write,12.932
ext4_write,12.932
ext4_write,12.932
ext4_write,12.931
ext4_write,12.931
ext4_write,12.93
ext4_write,12.93
ext4_write,12.929
ext4_write,12.928
ext4_write,12.927
ext4_write,12.927
ext4_write,12.927
ext4_write,12.927
ext4_write,12.927
ext4_write,12.926
ext4_write,12.925
ext4_write,12.925
ext4_write,12.924
ext4_write,12.923
ext4_write,12.921
ext4_write,12.918
ext4_write,12.918
ext4_write,12.917
ext4_write,12.916
ext4_write,12.915
ext4_write,12.913
ext4_write,12.913
ext4_write,12.913
ext4_write,12.913
ext4_write,12.913
ext4_write,12.912
ext4_write,12.912
ext4_write,12.912
ext4_write,12.911
ext4_write,12.911
ext4_write,12.909
ext4_write,12.906
ext4_write,12.906
ext4_write,12.906
ext4_write,12.905
ext4_write,12.905
ext4_write,12.901
ext4_write,12.901
ext4_write,12.9
ext4_write,12.9
ext4_write,12.9
ext4_write,12.9
ext4_write,12.9
ext4_write,12.898
ext4_write,12.896
ext4_write,12.895
ext4_write,12.895
ext4_write,12.895
ext4_write,12.893
ext4_write,12.892
ext4_write,12.891
ext4_write,12.89
ext4_write,12.888
ext4_write,12.888
ext4_write,12.887
ext4_write,12.887
ext4_write,12.887
ext4_write,12.887
ext4_write,12.886
ext4_write,12.886
ext4_write,12.886
ext4_write,12.885
ext4_write,12.884
ext4_write,12.882
ext4_write,12.882
ext4_write,12.881
ext4_write,12.881
ext4_write,12.88
ext4_write,12.88
ext4_write,12.878
ext4_write,12.878
ext4_write,12.876
ext4_write,12.876
ext4_write,12.875
ext4_write,12.874
ext4_write,12.874
ext4_write,12.874
ext4_write,12.873
ext4_write,12.873
ext4_write,12.873
ext4_write,12.873
ext4_write,12.872
ext4_write,12.872
ext4_write,12.871
ext4_write,12.871
ext4_write,12.87
ext4_write,12.869
ext4_write,12.869
ext4_write,12.868
ext4_write,12.867
ext4_write,12.867
ext4_write,12.866
ext4_write,12.866
ext4_write,12.866
ext4_write,12.865
ext4_write,12.864
ext4_write,12.863
ext4_write,12.863
ext4_write,12.862
ext4_write,12.862
ext4_write,12.862
ext4_write,12.862
ext4_write,12.862
ext4_write,12.862
ext4_write,12.858
ext4_write,12.858
ext4_write,12.858
ext4_write,12.858
ext4_write,12.858
ext4_write,12.857
ext4_write,12.856
ext4_write,12.855
ext4_write,12.855
ext4_write,12.855
ext4_write,12.854
ext4_write,12.854
ext4_write,12.854
ext4_write,12.853
ext4_write,12.853
ext4_write,12.853
ext4_write,12.852
ext4_write,12.851
ext4_write,12.85
ext4_write,12.85
ext4_write,12.847
ext4_write,12.847
ext4_write,12.847
ext4_write,12.847
ext4_write,12.846
ext4_write,12.846
ext4_write,12.845
ext4_write,12.843
ext4_write,12.842
ext4_write,12.842
ext4_write,12.842
ext4_write,12.842
ext4_write,12.841
ext4_write,12.841
ext4_write,12.841
ext4_write,12.84
ext4_write,12.839
ext4_write,12.839
ext4_write,12.839
ext4_write,12.838
ext4_write,12.838
ext4_write,12.836
ext4_write,12.836
ext4_write,12.835
ext4_write,12.835
ext4_write,12.834
ext4_write,12.834
ext4_write,12.834
ext4_write,12.833
ext4_write,12.832
ext4_write,12.831
ext4_write,12.831
ext4_write,12.831
ext4_write,12.831
ext4_write,12.83
ext4_write,12.83
ext4_write,12.83
ext4_write,12.828
ext4_write,12.827
ext4_write,12.827
ext4_write,12.827
ext4_write,12.826
ext4_write,12.825
ext4_write,12.825
ext4_write,12.824
ext4_write,12.824
ext4_write,12.824
ext4_write,12.823
ext4_write,12.823
ext4_write,12.822
ext4_write,12.822
ext4_write,12.822
ext4_write,12.822
ext4_write,12.822
ext4_write,12.821
ext4_write,12.821
ext4_write,12.821
ext4_write,12.821
ext4_write,12.82
ext4_write,12.819
ext4_write,12.819
ext4_write,12.818
ext4_write,12.818
ext4_write,12.818
ext4_write,12.817
ext4_write,12.817
ext4_write,12.816
ext4_write,12.816
ext4_write,12.816
ext4_write,12.816
ext4_write,12.814
ext4_write,12.813
ext4_write,12.812
ext4_write,12.811
ext4_write,12.811
ext4_write,12.808
ext4_write,12.808
ext4_write,12.807
ext4_write,12.807
ext4_write,12.807
ext4_write,12.806
ext4_write,12.806
ext4_write,12.804
ext4_write,12.802
ext4_write,12.802
ext4_write,12.802
ext4_write,12.8
ext4_write,12.8
ext4_write,12.799
ext4_write,12.799
ext4_write,12.798
ext4_write,12.797
ext4_write,12.796
ext4_write,12.796
ext4_write,12.796
ext4_write,12.795
ext4_write,12.794
ext4_write,12.793
ext4_write,12.793
ext4_write,12.793
ext4_write,12.793
ext4_write,12.792
ext4_write,12.792
ext4_write,12.79
ext4_write,12.79
ext4_write,12.79
ext4_write,12.79
ext4_write,12.789
ext4_write,12.789
ext4_write,12.788
ext4_write,12.788
ext4_write,12.786
ext4_write,12.785
ext4_write,12.783
ext4_write,12.782
ext4_write,12.782
ext4_write,12.781
ext4_write,12.781
ext4_write,12.78
ext4_write,12.779
ext4_write,12.779
ext4_write,12.778
ext4_write,12.778
ext4_write,12.777
ext4_write,12.776
ext4_write,12.776
ext4_write,12.776
ext4_write,12.775
ext4_write,12.774
ext4_write,12.774
ext4_write,12.773
ext4_write,12.773
ext4_write,12.773
ext4_write,12.771
ext4_write,12.771
ext4_write,12.771
ext4_write,12.77
ext4_write,12.769
ext4_write,12.769
ext4_write,12.768
ext4_write,12.768
ext4_write,12.768
ext4_write,12.767
ext4_write,12.767
ext4_write,12.767
ext4_write,12.767
ext4_write,12.765
ext4_write,12.765
ext4_write,12.764
ext4_write,12.764
ext4_write,12.763
ext4_write,12.763
ext4_write,12.763
ext4_write,12.762
ext4_write,12.762
ext4_write,12.762
ext4_write,12.762
ext4_write,12.762
ext4_write,12.762
ext4_write,12.762
ext4_write,12.762
ext4_write,12.761
ext4_write,12.761
ext4_write,12.761
ext4_write,12.76
ext4_write,12.76
ext4_write,12.757
ext4_write,12.756
ext4_write,12.756
ext4_write,12.755
ext4_write,12.755
ext4_write,12.755
ext4_write,12.754
ext4_write,12.753
ext4_write,12.753
ext4_write,12.753
ext4_write,12.753
ext4_write,12.753
ext4_write,12.753
ext4_write,12.752
ext4_write,12.751
ext4_write,12.75
ext4_write,12.75
ext4_write,12.749
ext4_write,12.749
ext4_write,12.749
ext4_write,12.749
ext4_write,12.749
ext4_write,12.748
ext4_write,12.746
ext4_write,12.745
ext4_write,12.745
ext4_write,12.745
ext4_write,12.743
ext4_write,12.743
ext4_write,12.742
ext4_write,12.741
ext4_write,12.74
ext4_write,12.739
ext4_write,12.739
ext4_write,12.739
ext4_write,12.738
ext4_write,12.737
ext4_write,12.736
ext4_write,12.736
ext4_write,12.736
ext4_write,12.735
ext4_write,12.734
ext4_write,12.734
ext4_write,12.734
ext4_write,12.733
ext4_write,12.73
ext4_write,12.729
ext4_write,12.729
ext4_write,12.728
ext4_write,12.728
ext4_write,12.728
ext4_write,12.727
ext4_write,12.727
ext4_write,12.726
ext4_write,12.726
ext4_write,12.726
ext4_write,12.725
ext4_write,12.724
ext4_write,12.723
ext4_write,12.723
ext4_write,12.722
ext4_write,12.722
ext4_write,12.722
ext4_write,12.722
ext4_write,12.721
ext4_write,12.72
ext4_write,12.72
ext4_write,12.719
ext4_write,12.719
ext4_write,12.719
ext4_write,12.718
ext4_write,12.718
ext4_write,12.718
ext4_write,12.717
ext4_write,12.716
ext4_write,12.716
ext4_write,12.715
ext4_write,12.713
ext4_write,12.712
ext4_write,12.712
ext4_write,12.711
ext4_write,12.711
ext4_write,12.71
ext4_write,12.71
ext4_write,12.71
ext4_write,12.709
ext4_write,12.709
ext4_write,12.709
ext4_write,12.709
ext4_write,12.709
ext4_write,12.708
ext4_write,12.708
ext4_write,12.707
ext4_write,12.707
ext4_write,12.707
ext4_write,12.706
ext4_write,12.705
ext4_write,12.704
ext4_write,12.704
ext4_write,12.704
ext4_write,12.702
ext4_write,12.702
ext4_write,12.702
ext4_write,12.702
ext4_write,12.701
ext4_write,12.7
ext4_write,12.698
ext4_write,12.698
ext4_write,12.698
ext4_write,12.698
ext4_write,12.696
ext4_write,12.696
ext4_write,12.695
ext4_write,12.695
ext4_write,12.693
ext4_write,12.693
ext4_write,12.693
ext4_write,12.692
ext4_write,12.692
ext4_write,12.692
ext4_write,12.692
ext4_write,12.692
ext4_write,12.691
ext4_write,12.69
ext4_write,12.69
ext4_write,12.688
ext4_write,12.688
ext4_write,12.687
ext4_write,12.686
ext4_write,12.686
ext4_write,12.685
ext4_write,12.684
ext4_write,12.684
ext4_write,12.684
ext4_write,12.683
ext4_write,12.683
ext4_write,12.682
ext4_write,12.682
ext4_write,12.681
ext4_write,12.681
ext4_write,12.681
ext4_write,12.681
ext4_write,12.68
ext4_write,12.68
ext4_write,12.679
ext4_write,12.678
ext4_write,12.677
ext4_write,12.675
ext4_write,12.673
ext4_write,12.673
ext4_write,12.672
ext4_write,12.672
ext4_write,12.672
ext4_write,12.671
ext4_write,12.671
ext4_write,12.671
ext4_write,12.671
ext4_write,12.67
ext4_write,12.669
ext4_write,12.669
ext4_write,12.669
ext4_write,12.668
ext4_write,12.668
ext4_write,12.668
ext4_write,12.667
ext4_write,12.667
ext4_write,12.667
ext4_write,12.666
ext4_write,12.666
ext4_write,12.666
ext4_write,12.665
ext4_write,12.665
ext4_write,12.663
ext4_write,12.663
ext4_write,12.661
ext4_write,12.661
ext4_write,12.661
ext4_write,12.661
ext4_write,12.661
ext4_write,12.661
ext4_write,12.661
ext4_write,12.66
ext4_write,12.659
ext4_write,12.659
ext4_write,12.659
ext4_write,12.658
ext4_write,12.658
ext4_write,12.657
ext4_write,12.656
ext4_write,12.656
ext4_write,12.655
ext4_write,12.655
ext4_write,12.654
ext4_write,12.654
ext4_write,12.653
ext4_write,12.653
ext4_write,12.652
ext4_write,12.648
ext4_write,12.648
ext4_write,12.648
ext4_write,12.648
ext4_write,12.648
ext4_write,12.648
ext4_write,12.647
ext4_write,12.647
ext4_write,12.646
ext4_write,12.646
ext4_write,12.646
ext4_write,12.645
ext4_write,12.645
ext4_write,12.645
ext4_write,12.644
ext4_write,12.644
ext4_write,12.643
ext4_write,12.643
ext4_write,12.643
ext4_write,12.642
ext4_write,12.641
ext4_write,12.641
ext4_write,12.641
ext4_write,12.641
ext4_write,12.64
ext4_write,12.64
ext4_write,12.64
ext4_write,12.64
ext4_write,12.64
ext4_write,12.637
ext4_write,12.636
ext4_write,12.635
ext4_write,12.635
ext4_write,12.634
ext4_write,12.633
ext4_write,12.633
ext4_write,12.633
ext4_write,12.632
ext4_write,12.632
ext4_write,12.631
ext4_write,12.63
ext4_write,12.629
ext4_write,12.629
ext4_write,12.629
ext4_write,12.628
ext4_write,12.627
ext4_write,12.626
ext4_write,12.625
ext4_write,12.624
ext4_write,12.624
ext4_write,12.623
ext4_write,12.623
ext4_write,12.622
ext4_write,12.622
ext4_write,12.621
ext4_write,12.621
ext4_write,12.62
ext4_write,12.619
ext4_write,12.618
ext4_write,12.617
ext4_write,12.617
ext4_write,12.617
ext4_write,12.617
ext4_write,12.616
ext4_write,12.616
ext4_write,12.616
ext4_write,12.615
ext4_write,12.615
ext4_write,12.614
ext4_write,12.614
ext4_write,12.613
ext4_write,12.612
ext4_write,12.612
ext4_write,12.612
ext4_write,12.611
ext4_write,12.61
ext4_write,12.61
ext4_write,12.609
ext4_write,12.607
ext4_write,12.607
ext4_write,12.607
ext4_write,12.606
ext4_write,12.606
ext4_write,12.604
ext4_write,12.604
ext4_write,12.604
ext4_write,12.603
ext4_write,12.603
ext4_write,12.603
ext4_write,12.602
ext4_write,12.601
ext4_write,12.601
ext4_write,12.6
ext4_write,12.599
ext4_write,12.599
ext4_write,12.598
ext4_write,12.597
ext4_write,12.595
ext4_write,12.594
ext4_write,12.593
ext4_write,12.592
ext4_write,12.592
ext4_write,12.592
ext4_write,12.59
ext4_write,12.589
ext4_write,12.589
ext4_write,12.589
ext4_write,12.589
ext4_write,12.588
ext4_write,12.588
ext4_write,12.588
ext4_write,12.588
ext4_write,12.587
ext4_write,12.587
ext4_write,12.587
ext4_write,12.587
ext4_write,12.586
ext4_write,12.585
ext4_write,12.584
ext4_write,12.584
ext4_write,12.584
ext4_write,12.583
ext4_write,12.583
ext4_write,12.583
ext4_write,12.581
ext4_write,12.58
ext4_write,12.58
ext4_write,12.579
ext4_write,12.579
ext4_write,12.579
ext4_write,12.579
ext4_write,12.578
ext4_write,12.578
ext4_write,12.577
ext4_write,12.577
ext4_write,12.576
ext4_write,12.576
ext4_write,12.575
ext4_write,12.575
ext4_write,12.575
ext4_write,12.573
ext4_write,12.573
ext4_write,12.573
ext4_write,12.573
ext4_write,12.573
ext4_write,12.572
ext4_write,12.571
ext4_write,12.571
ext4_write,12.571
ext4_write,12.57
ext4_write,12.57
ext4_write,12.57
ext4_write,12.569
ext4_write,12.569
ext4_write,12.566
ext4_write,12.566
ext4_write,12.565
ext4_write,12.564
ext4_write,12.563
ext4_write,12.563
ext4_write,12.563
ext4_write,12.563
ext4_write,12.561
ext4_write,12.56
ext4_write,12.56
ext4_write,12.559
ext4_write,12.559
ext4_write,12.559
ext4_write,12.558
ext4_write,12.557
ext4_write,12.556
ext4_write,12.555
ext4_write,12.554
ext4_write,12.553
ext4_write,12.552
ext4_write,12.552
ext4_write,12.551
ext4_write,12.55
ext4_write,12.55
ext4_write,12.55
ext4_write,12.55
ext4_write,12.549
ext4_write,12.549
ext4_write,12.547
ext4_write,12.546
ext4_write,12.546
ext4_write,12.546
ext4_write,12.545
ext4_write,12.545
ext4_write,12.544
ext4_write,12.544
ext4_write,12.543
ext4_write,12.542
ext4_write,12.542
ext4_write,12.541
ext4_write,12.541
ext4_write,12.54
ext4_write,12.539
ext4_write,12.539
ext4_write,12.537
ext4_write,12.536
ext4_write,12.536
ext4_write,12.535
ext4_write,12.533
ext4_write,12.533
ext4_write,12.533
ext4_write,12.532
ext4_write,12.532
ext4_write,12.532
ext4_write,12.531
ext4_write,12.53
ext4_write,12.53
ext4_write,12.529
ext4_write,12.529
ext4_write,12.529
ext4_write,12.528
ext4_write,12.527
ext4_write,12.526
ext4_write,12.526
ext4_write,12.526
ext4_write,12.526
ext4_write,12.525
ext4_write,12.524
ext4_write,12.523
ext4_write,12.523
ext4_write,12.523
ext4_write,12.522
ext4_write,12.522
ext4_write,12.521
ext4_write,12.521
ext4_write,12.52
ext4_write,12.52
ext4_write,12.52
ext4_write,12.52
ext4_write,12.519
ext4_write,12.519
ext4_write,12.519
ext4_write,12.519
ext4_write,12.518
ext4_write,12.517
ext4_write,12.517
ext4_write,12.516
ext4_write,12.516
ext4_write,12.514
ext4_write,12.513
ext4_write,12.512
ext4_write,12.512
ext4_write,12.511
ext4_write,12.511
ext4_write,12.511
ext4_write,12.511
ext4_write,12.511
ext4_write,12.51
ext4_write,12.51
ext4_write,12.507
ext4_write,12.507
ext4_write,12.507
ext4_write,12.507
ext4_write,12.504
ext4_write,12.503
ext4_write,12.503
ext4_write,12.503
ext4_write,12.503
ext4_write,12.502
ext4_write,12.501
ext4_write,12.5
ext4_write,12.5
ext4_write,12.5
ext4_write,12.499
ext4_write,12.499
ext4_write,12.498
ext4_write,12.498
ext4_write,12.498
ext4_write,12.498
ext4_write,12.497
ext4_write,12.497
ext4_write,12.497
ext4_write,12.496
ext4_write,12.496
