Latency on Video Test,time (μs)
summit_ext4_write,1576.335
summit_ext4_write,1576.114
summit_ext4_write,1576.036
tiago_ext4_write,1575.589
tiago_ext4_write,1575.514
summit_ext4_write,1575.385
summit_ext4_write,1574.807
summit_ext4_write,1574.752
summit_ext4_write,1574.73
summit_ext4_write,1574.419
summit_ext4_write,1573.512
summit_ext4_write,1573.394
summit_ext4_write,1572.958
summit_ext4_write,1572.372
summit_ext4_write,1572.114
summit_ext4_write,1572.083
summit_ext4_write,1571.976
summit_ext4_write,1571.88
summit_ext4_write,1571.708
summit_ext4_write,1571.305
summit_ext4_write,1570.994
summit_ext4_write,1570.926
summit_ext4_write,1570.786
tiago_ext4_write,1570.499
summit_ext4_write,1570.122
tiago_ext4_write,1569.608
summit_ext4_write,1569.256
summit_ext4_write,1568.997
summit_ext4_write,1568.941
tiago_ext4_write,1567.929
summit_ext4_write,1567.77
summit_ext4_write,1567.725
summit_ext4_write,1567.533
summit_ext4_write,1567.498
summit_ext4_write,1566.776
summit_ext4_write,1566.274
summit_ext4_write,1566.23
summit_ext4_write,1565.371
summit_ext4_write,1565.154
summit_ext4_write,1564.278
summit_ext4_write,1563.997
summit_ext4_write,1563.745
tiago_ext4_write,1563.454
summit_ext4_write,1563.434
summit_ext4_write,1563.176
summit_ext4_write,1562.91
summit_ext4_write,1562.386
summit_ext4_write,1562.162
summit_ext4_write,1561.839
summit_ext4_write,1561.807
summit_ext4_write,1561.551
summit_ext4_write,1561.541
summit_ext4_write,1561.343
tiago_ext4_write,1560.977
summit_ext4_write,1560.894
summit_ext4_write,1560.672
summit_ext4_write,1560.662
summit_ext4_write,1560.259
summit_ext4_write,1560.098
summit_ext4_write,1560.087
summit_ext4_write,1559.942
tiago_ext4_write,1559.912
summit_ext4_write,1559.88
tiago_ext4_write,1559.806
summit_ext4_write,1559.805
summit_ext4_write,1559.758
tiago_ext4_write,1559.576
summit_ext4_write,1559.176
summit_ext4_write,1558.904
summit_ext4_write,1558.828
summit_ext4_write,1558.375
summit_ext4_write,1558.328
summit_ext4_write,1558.243
summit_ext4_write,1557.797
summit_ext4_write,1557.749
summit_ext4_write,1557.568
summit_ext4_write,1557.221
summit_ext4_write,1557.178
summit_ext4_write,1556.883
summit_ext4_write,1556.851
summit_ext4_write,1556.593
summit_ext4_write,1556.14
tiago_ext4_write,1556.015
summit_ext4_write,1555.914
tiago_ext4_write,1555.847
summit_ext4_write,1555.644
summit_ext4_write,1555.623
summit_ext4_write,1555.392
summit_ext4_write,1555.385
tiago_ext4_write,1555.252
summit_ext4_write,1554.758
tiago_ext4_write,1554.416
tiago_ext4_write,1553.978
summit_ext4_write,1553.507
summit_ext4_write,1553.451
summit_ext4_write,1553.047
summit_ext4_write,1552.977
summit_ext4_write,1552.407
summit_ext4_write,1552.303
summit_ext4_write,1552.14
summit_ext4_write,1551.751
summit_ext4_write,1551.547
summit_ext4_write,1551.478
summit_ext4_write,1551.183
summit_ext4_write,1551.141
tiago_ext4_write,1551.006
summit_ext4_write,1550.936
summit_ext4_write,1550.514
summit_ext4_write,1550.16
summit_ext4_write,1549.65
summit_ext4_write,1549.624
tiago_ext4_write,1549.501
summit_ext4_write,1549.428
summit_ext4_write,1549.157
summit_ext4_write,1549.154
summit_ext4_write,1549.028
tiago_ext4_write,1548.901
summit_ext4_write,1548.823
summit_ext4_write,1548.673
summit_ext4_write,1548.185
summit_ext4_write,1547.699
summit_ext4_write,1547.615
summit_ext4_write,1547.611
summit_ext4_write,1547.606
summit_ext4_write,1547.385
summit_ext4_write,1547.182
summit_ext4_write,1547.166
summit_ext4_write,1547.134
summit_ext4_write,1546.812
tiago_ext4_write,1546.79
summit_ext4_write,1546.306
summit_ext4_write,1546.187
tiago_ext4_write,1546.154
tiago_ext4_write,1546.088
summit_ext4_write,1546.064
summit_ext4_write,1545.923
summit_ext4_write,1545.591
summit_ext4_write,1545.516
tiago_ext4_write,1545.163
tiago_ext4_write,1545.138
summit_ext4_write,1545.048
summit_ext4_write,1544.959
summit_ext4_write,1544.951
summit_ext4_write,1544.82
summit_ext4_write,1544.716
summit_ext4_write,1544.644
summit_ext4_write,1544.58
summit_ext4_write,1544.527
summit_ext4_write,1544.442
summit_ext4_write,1544.359
tiago_ext4_write,1544.027
tiago_ext4_write,1543.855
summit_ext4_write,1543.536
summit_ext4_write,1543.338
tiago_ext4_write,1543.314
summit_ext4_write,1543.059
summit_ext4_write,1542.949
summit_ext4_write,1542.597
summit_ext4_write,1542.561
summit_ext4_write,1542.503
summit_ext4_write,1541.795
tiago_ext4_write,1541.638
summit_ext4_write,1541.588
tiago_ext4_write,1541.543
summit_ext4_write,1541.482
summit_ext4_write,1541.303
summit_ext4_write,1541.299
summit_ext4_write,1541.297
summit_ext4_write,1541.208
tiago_ext4_write,1540.644
summit_ext4_write,1540.095
tiago_ext4_write,1539.916
summit_ext4_write,1539.732
summit_ext4_write,1539.37
tiago_ext4_write,1539.167
summit_ext4_write,1539.156
summit_ext4_write,1539.099
tiago_ext4_write,1538.984
summit_ext4_write,1538.905
tiago_ext4_write,1538.845
summit_ext4_write,1538.523
summit_ext4_write,1538.426
summit_ext4_write,1538.387
tiago_ext4_write,1538.381
summit_ext4_write,1538.299
summit_ext4_write,1537.972
summit_ext4_write,1537.837
tiago_ext4_write,1537.804
summit_ext4_write,1537.756
summit_ext4_write,1537.572
summit_ext4_write,1537.486
summit_ext4_write,1537.253
summit_ext4_write,1537.137
summit_ext4_write,1536.892
summit_ext4_write,1536.662
summit_ext4_write,1536.31
summit_ext4_write,1536.292
summit_ext4_write,1536.187
summit_ext4_write,1535.948
tiago_ext4_write,1535.102
summit_ext4_write,1534.958
summit_ext4_write,1534.821
summit_ext4_write,1534.775
tiago_ext4_write,1534.765
summit_ext4_write,1534.7
summit_ext4_write,1534.459
summit_ext4_write,1534.078
summit_ext4_write,1533.602
summit_ext4_write,1533.49
summit_ext4_write,1533.464
summit_ext4_write,1533.409
summit_ext4_write,1533.156
tiago_ext4_write,1532.896
summit_ext4_write,1532.875
summit_ext4_write,1532.869
summit_ext4_write,1532.582
summit_ext4_write,1532.444
summit_ext4_write,1532.348
summit_ext4_write,1532.22
summit_ext4_write,1531.972
summit_ext4_write,1531.76
summit_ext4_write,1531.276
summit_ext4_write,1530.855
summit_ext4_write,1530.747
tiago_ext4_write,1530.39
summit_ext4_write,1530.053
tiago_ext4_write,1529.923
summit_ext4_write,1529.856
summit_ext4_write,1529.66
summit_ext4_write,1529.627
summit_ext4_write,1529.477
summit_ext4_write,1529.247
tiago_ext4_write,1529.216
tiago_ext4_write,1529.068
summit_ext4_write,1528.925
tiago_ext4_write,1528.878
summit_ext4_write,1528.681
summit_ext4_write,1528.637
summit_ext4_write,1528.153
tiago_ext4_write,1528.034
summit_ext4_write,1527.867
summit_ext4_write,1527.637
summit_ext4_write,1527.555
summit_ext4_write,1527.452
summit_ext4_write,1527.289
tiago_ext4_write,1526.932
summit_ext4_write,1526.806
summit_ext4_write,1526.784
summit_ext4_write,1526.682
tiago_ext4_write,1526.611
summit_ext4_write,1526.061
tiago_ext4_write,1525.7
summit_ext4_write,1524.819
tiago_ext4_write,1524.595
summit_ext4_write,1524.569
summit_ext4_write,1524.512
tiago_ext4_write,1524.296
summit_ext4_write,1523.978
summit_ext4_write,1522.917
summit_ext4_write,1522.602
summit_ext4_write,1521.857
tiago_ext4_write,1521.81
summit_ext4_write,1521.52
tiago_ext4_write,1521.433
summit_ext4_write,1521.33
summit_ext4_write,1521.18
tiago_ext4_write,1520.947
summit_ext4_write,1520.887
summit_ext4_write,1520.868
tiago_ext4_write,1520.666
tiago_ext4_write,1520.065
summit_ext4_write,1520.016
tiago_ext4_write,1519.898
tiago_ext4_write,1519.651
summit_ext4_write,1519.346
summit_ext4_write,1518.867
tiago_ext4_write,1518.357
tiago_ext4_write,1518.309
summit_ext4_write,1517.768
tiago_ext4_write,1517.594
summit_ext4_write,1517.538
summit_ext4_write,1517.448
summit_ext4_write,1517.264
tiago_ext4_write,1517.089
summit_ext4_write,1517.08
tiago_ext4_write,1516.984
summit_ext4_write,1516.855
summit_ext4_write,1516.733
summit_ext4_write,1516.715
summit_ext4_write,1516.355
tiago_ext4_write,1516.183
tiago_ext4_write,1515.44
summit_ext4_write,1514.726
tiago_ext4_write,1514.597
tiago_ext4_write,1514.227
summit_ext4_write,1514.067
tiago_ext4_write,1513.936
summit_ext4_write,1513.473
tiago_ext4_write,1513.407
tiago_ext4_write,1511.566
tiago_ext4_write,1511.373
tiago_ext4_write,1510.615
summit_ext4_write,1510.191
tiago_ext4_write,1510.073
summit_ext4_write,1509.923
summit_ext4_write,1509.863
summit_ext4_write,1509.156
tiago_ext4_write,1508.707
summit_ext4_write,1508.685
summit_ext4_write,1508.498
tiago_ext4_write,1508.457
tiago_ext4_write,1508.091
summit_ext4_write,1507.968
tiago_ext4_write,1507.527
tiago_ext4_write,1507.431
tiago_ext4_write,1507.212
summit_ext4_write,1507.208
summit_ext4_write,1507.159
summit_ext4_write,1506.172
summit_ext4_write,1506.109
tiago_ext4_write,1505.835
tiago_ext4_write,1505.274
summit_ext4_write,1505.239
tiago_ext4_write,1505.163
tiago_ext4_write,1505.034
tiago_ext4_write,1504.907
summit_ext4_write,1504.906
tiago_ext4_write,1504.81
tiago_ext4_write,1504.481
tiago_ext4_write,1504.273
tiago_ext4_write,1503.213
summit_ext4_write,1503.083
summit_ext4_write,1503.062
summit_ext4_write,1502.776
tiago_ext4_write,1502.767
tiago_ext4_write,1502.445
tiago_ext4_write,1502.122
summit_ext4_write,1501.436
summit_ext4_write,1501.368
tiago_ext4_write,1500.332
tiago_ext4_write,1500.064
summit_ext4_write,1500.037
summit_ext4_write,1499.999
tiago_ext4_write,1499.882
tiago_ext4_write,1499.791
summit_ext4_write,1499.673
summit_ext4_write,1499.154
summit_ext4_write,1499.046
tiago_ext4_write,1498.577
summit_ext4_write,1498.169
summit_ext4_write,1498.147
summit_ext4_write,1498.029
tiago_ext4_write,1497.99
summit_ext4_write,1497.092
tiago_ext4_write,1496.101
summit_ext4_write,1495.457
summit_ext4_write,1495.24
summit_ext4_write,1494.709
tiago_ext4_write,1494.397
summit_ext4_write,1493.74
tiago_ext4_write,1493.459
tiago_ext4_write,1493.449
summit_ext4_write,1493.445
summit_ext4_write,1493.174
summit_ext4_write,1492.554
summit_ext4_write,1492.482
summit_ext4_write,1492.216
tiago_ext4_write,1492.048
tiago_ext4_write,1491.73
tiago_ext4_write,1491.69
tiago_ext4_write,1490.458
tiago_ext4_write,1489.956
tiago_ext4_write,1489.822
tiago_ext4_write,1488.338
summit_ext4_write,1488.095
tiago_ext4_write,1488.055
summit_ext4_write,1487.44
summit_ext4_write,1487.022
summit_ext4_write,1486.847
tiago_ext4_write,1486.686
summit_ext4_write,1486.444
tiago_ext4_write,1486.413
tiago_ext4_write,1486.386
tiago_ext4_write,1486.161
summit_ext4_write,1486.099
summit_ext4_write,1485.772
summit_ext4_write,1485.706
summit_ext4_write,1485.149
tiago_ext4_write,1485.01
tiago_ext4_write,1484.373
tiago_ext4_write,1484.228
tiago_ext4_write,1483.59
summit_ext4_write,1483.31
summit_ext4_write,1483.129
summit_ext4_write,1483.01
summit_ext4_write,1482.735
summit_ext4_write,1482.66
summit_ext4_write,1481.868
summit_ext4_write,1481.852
summit_ext4_write,1481.655
tiago_ext4_write,1481.071
summit_ext4_write,1480.984
summit_ext4_write,1480.938
summit_ext4_write,1479.9
summit_ext4_write,1479.138
tiago_ext4_write,1478.702
tiago_ext4_write,1478.363
tiago_ext4_write,1477.919
summit_ext4_write,1477.862
tiago_ext4_write,1477.486
summit_ext4_write,1477.471
summit_ext4_write,1477.222
summit_ext4_write,1476.965
summit_ext4_write,1476.761
summit_ext4_write,1476.192
summit_ext4_write,1476.021
summit_ext4_write,1475.936
summit_ext4_write,1475.485
tiago_ext4_write,1475.014
summit_ext4_write,1474.559
tiago_ext4_write,1474.323
summit_ext4_write,1474.118
tiago_ext4_write,1473.82
tiago_ext4_write,1473.791
summit_ext4_write,1473.62
tiago_ext4_write,1473.2
summit_ext4_write,1473.031
summit_ext4_write,1472.977
tiago_ext4_write,1472.904
summit_ext4_write,1472.849
summit_ext4_write,1472.71
summit_ext4_write,1472.559
tiago_ext4_write,1471.844
summit_ext4_write,1471.728
summit_ext4_write,1471.422
summit_ext4_write,1471.165
tiago_ext4_write,1470.879
summit_ext4_write,1470.816
tiago_ext4_write,1470.692
summit_ext4_write,1470.503
summit_ext4_write,1470.454
summit_ext4_write,1470.206
summit_ext4_write,1469.984
summit_ext4_write,1469.517
summit_ext4_write,1469.417
summit_ext4_write,1469.351
summit_ext4_write,1469.243
summit_ext4_write,1468.99
tiago_ext4_write,1468.934
summit_ext4_write,1468.324
tiago_ext4_write,1468.321
tiago_ext4_write,1467.735
tiago_ext4_write,1467.657
summit_ext4_write,1467.407
summit_ext4_write,1467.127
tiago_ext4_write,1466.964
summit_ext4_write,1466.632
summit_ext4_write,1466.587
tiago_ext4_write,1466.491
tiago_ext4_write,1466.479
summit_ext4_write,1466.453
summit_ext4_write,1465.747
summit_ext4_write,1465.28
tiago_ext4_write,1465.143
tiago_ext4_write,1464.848
tiago_ext4_write,1464.714
summit_ext4_write,1464.595
tiago_ext4_write,1464.52
summit_ext4_write,1464.415
summit_ext4_write,1464.355
summit_ext4_write,1464.342
summit_ext4_write,1464.096
summit_ext4_write,1464.024
summit_ext4_write,1463.847
tiago_ext4_write,1463.827
summit_ext4_write,1463.502
summit_ext4_write,1463.489
summit_ext4_write,1463.481
summit_ext4_write,1463.26
summit_ext4_write,1463.153
tiago_ext4_write,1462.967
tiago_ext4_write,1462.884
summit_ext4_write,1462.881
summit_ext4_write,1462.777
summit_ext4_write,1462.556
tiago_ext4_write,1462.298
summit_ext4_write,1462.235
summit_ext4_write,1462.152
summit_ext4_write,1462.108
summit_ext4_write,1461.98
summit_ext4_write,1461.949
tiago_ext4_write,1461.636
summit_ext4_write,1461.622
summit_ext4_write,1461.243
summit_ext4_write,1461.211
summit_ext4_write,1461.021
tiago_ext4_write,1460.972
tiago_ext4_write,1460.968
tiago_ext4_write,1460.565
tiago_ext4_write,1460.523
summit_ext4_write,1460.44
summit_ext4_write,1460.142
tiago_ext4_write,1459.98
summit_ext4_write,1459.914
tiago_ext4_write,1459.738
summit_ext4_write,1459.715
summit_ext4_write,1459.687
summit_ext4_write,1459.619
tiago_ext4_write,1459.529
tiago_ext4_write,1459.312
tiago_ext4_write,1459.217
summit_ext4_write,1459.135
summit_ext4_write,1458.15
summit_ext4_write,1458.132
summit_ext4_write,1457.939
summit_ext4_write,1457.725
summit_ext4_write,1457.69
summit_ext4_write,1457.685
tiago_ext4_write,1457.618
summit_ext4_write,1457.419
tiago_ext4_write,1457.413
summit_ext4_write,1457.298
summit_ext4_write,1457.225
summit_ext4_write,1457.141
summit_ext4_write,1457.01
summit_ext4_write,1456.908
tiago_ext4_write,1456.81
summit_ext4_write,1456.806
summit_ext4_write,1456.489
summit_ext4_write,1456.282
summit_ext4_write,1456.1
tiago_ext4_write,1456.019
tiago_ext4_write,1455.872
summit_ext4_write,1455.546
tiago_ext4_write,1455.479
tiago_ext4_write,1455.465
summit_ext4_write,1455.386
summit_ext4_write,1455.375
summit_ext4_write,1455.341
tiago_ext4_write,1455.259
summit_ext4_write,1455.161
summit_ext4_write,1455.086
summit_ext4_write,1454.974
summit_ext4_write,1454.824
summit_ext4_write,1454.813
summit_ext4_write,1454.637
summit_ext4_write,1454.599
summit_ext4_write,1454.548
summit_ext4_write,1454.456
summit_ext4_write,1454.364
tiago_ext4_write,1454.362
summit_ext4_write,1454.327
summit_ext4_write,1454.3
summit_ext4_write,1454.145
summit_ext4_write,1454.125
summit_ext4_write,1454.112
tiago_ext4_write,1454.075
summit_ext4_write,1453.953
summit_ext4_write,1453.813
tiago_ext4_write,1453.767
summit_ext4_write,1453.745
summit_ext4_write,1453.744
summit_ext4_write,1453.688
summit_ext4_write,1453.677
tiago_ext4_write,1453.612
summit_ext4_write,1453.467
tiago_ext4_write,1453.376
summit_ext4_write,1453.337
summit_ext4_write,1453.331
summit_ext4_write,1453.299
tiago_ext4_write,1453.2
summit_ext4_write,1453.133
summit_ext4_write,1453.129
summit_ext4_write,1453.085
summit_ext4_write,1452.997
summit_ext4_write,1452.95
summit_ext4_write,1452.814
summit_ext4_write,1452.698
summit_ext4_write,1452.685
summit_ext4_write,1452.626
summit_ext4_write,1452.502
summit_ext4_write,1452.401
summit_ext4_write,1452.286
summit_ext4_write,1452.244
summit_ext4_write,1452.186
summit_ext4_write,1451.992
summit_ext4_write,1451.93
summit_ext4_write,1451.749
summit_ext4_write,1451.747
summit_ext4_write,1451.578
summit_ext4_write,1451.377
tiago_ext4_write,1451.353
summit_ext4_write,1451.308
summit_ext4_write,1451.222
summit_ext4_write,1451.202
summit_ext4_write,1451.176
summit_ext4_write,1451.033
summit_ext4_write,1450.831
summit_ext4_write,1450.807
summit_ext4_write,1450.696
summit_ext4_write,1450.615
tiago_ext4_write,1450.588
summit_ext4_write,1450.487
tiago_ext4_write,1450.38
summit_ext4_write,1450.367
summit_ext4_write,1450.257
summit_ext4_write,1450.228
tiago_ext4_write,1450.125
summit_ext4_write,1449.832
summit_ext4_write,1449.759
summit_ext4_write,1449.709
summit_ext4_write,1449.48
summit_ext4_write,1449.325
summit_ext4_write,1449.318
tiago_ext4_write,1449.303
summit_ext4_write,1449.134
summit_ext4_write,1449.074
summit_ext4_write,1449.062
summit_ext4_write,1449.019
summit_ext4_write,1448.904
summit_ext4_write,1448.878
tiago_ext4_write,1448.875
summit_ext4_write,1448.828
summit_ext4_write,1448.744
summit_ext4_write,1448.656
tiago_ext4_write,1448.637
summit_ext4_write,1448.635
summit_ext4_write,1448.63
tiago_ext4_write,1448.419
summit_ext4_write,1448.373
tiago_ext4_write,1448.264
summit_ext4_write,1448.227
summit_ext4_write,1448.06
summit_ext4_write,1448.032
tiago_ext4_write,1448.019
summit_ext4_write,1448.013
summit_ext4_write,1447.945
summit_ext4_write,1447.84
summit_ext4_write,1447.821
summit_ext4_write,1447.744
summit_ext4_write,1447.498
summit_ext4_write,1447.468
summit_ext4_write,1447.313
summit_ext4_write,1447.191
tiago_ext4_write,1447.191
summit_ext4_write,1447.144
summit_ext4_write,1447.137
tiago_ext4_write,1447.103
summit_ext4_write,1446.712
tiago_ext4_write,1446.684
tiago_ext4_write,1446.552
tiago_ext4_write,1446.505
summit_ext4_write,1446.456
summit_ext4_write,1446.398
summit_ext4_write,1446.364
summit_ext4_write,1446.282
summit_ext4_write,1446.266
summit_ext4_write,1446.245
summit_ext4_write,1446.243
summit_ext4_write,1446.133
summit_ext4_write,1445.898
summit_ext4_write,1445.771
summit_ext4_write,1445.723
summit_ext4_write,1445.642
tiago_ext4_write,1445.606
summit_ext4_write,1445.514
summit_ext4_write,1445.485
summit_ext4_write,1445.468
summit_ext4_write,1445.455
summit_ext4_write,1445.323
tiago_ext4_write,1445.304
summit_ext4_write,1445.237
summit_ext4_write,1445.208
summit_ext4_write,1445.202
summit_ext4_write,1445.092
summit_ext4_write,1444.934
summit_ext4_write,1444.671
summit_ext4_write,1444.666
summit_ext4_write,1444.577
summit_ext4_write,1444.57
summit_ext4_write,1444.558
tiago_ext4_write,1444.539
summit_ext4_write,1444.503
summit_ext4_write,1444.477
summit_ext4_write,1444.348
summit_ext4_write,1444.347
tiago_ext4_write,1444.313
tiago_ext4_write,1444.071
summit_ext4_write,1444.024
summit_ext4_write,1444.013
summit_ext4_write,1443.963
summit_ext4_write,1443.935
summit_ext4_write,1443.926
summit_ext4_write,1443.853
summit_ext4_write,1443.85
summit_ext4_write,1443.829
summit_ext4_write,1443.79
tiago_ext4_write,1443.79
summit_ext4_write,1443.756
summit_ext4_write,1443.704
summit_ext4_write,1443.698
summit_ext4_write,1443.678
summit_ext4_write,1443.56
summit_ext4_write,1443.446
summit_ext4_write,1443.428
summit_ext4_write,1443.313
summit_ext4_write,1443.277
summit_ext4_write,1443.167
summit_ext4_write,1443.121
summit_ext4_write,1442.987
summit_ext4_write,1442.938
summit_ext4_write,1442.936
summit_ext4_write,1442.797
summit_ext4_write,1442.712
summit_ext4_write,1442.527
summit_ext4_write,1442.479
summit_ext4_write,1442.316
summit_ext4_write,1442.311
summit_ext4_write,1442.235
summit_ext4_write,1442.23
summit_ext4_write,1442.144
summit_ext4_write,1442.111
summit_ext4_write,1442.107
tiago_ext4_write,1442.051
summit_ext4_write,1441.964
summit_ext4_write,1441.871
summit_ext4_write,1441.801
summit_ext4_write,1441.784
summit_ext4_write,1441.765
summit_ext4_write,1441.725
summit_ext4_write,1441.694
summit_ext4_write,1441.622
summit_ext4_write,1441.594
summit_ext4_write,1441.496
summit_ext4_write,1441.387
summit_ext4_write,1441.354
summit_ext4_write,1441.173
summit_ext4_write,1441.092
summit_ext4_write,1441.033
summit_ext4_write,1440.951
summit_ext4_write,1440.856
summit_ext4_write,1440.698
summit_ext4_write,1440.536
summit_ext4_write,1440.529
summit_ext4_write,1440.461
summit_ext4_write,1440.41
summit_ext4_write,1440.207
summit_ext4_write,1440.082
summit_ext4_write,1440.073
summit_ext4_write,1440.03
summit_ext4_write,1440.029
summit_ext4_write,1439.95
summit_ext4_write,1439.939
summit_ext4_write,1439.91
summit_ext4_write,1439.844
summit_ext4_write,1439.783
summit_ext4_write,1439.777
summit_ext4_write,1439.763
summit_ext4_write,1439.528
summit_ext4_write,1439.473
summit_ext4_write,1439.404
summit_ext4_write,1439.348
summit_ext4_write,1439.259
summit_ext4_write,1439.222
summit_ext4_write,1439.218
summit_ext4_write,1439.179
summit_ext4_write,1439.102
summit_ext4_write,1439.061
tiago_ext4_write,1438.917
summit_ext4_write,1438.861
summit_ext4_write,1438.798
summit_ext4_write,1438.789
summit_ext4_write,1438.737
summit_ext4_write,1438.7
summit_ext4_write,1438.659
summit_ext4_write,1438.644
summit_ext4_write,1438.628
summit_ext4_write,1438.588
tiago_ext4_write,1438.572
summit_ext4_write,1438.566
summit_ext4_write,1438.534
summit_ext4_write,1438.5
summit_ext4_write,1438.495
summit_ext4_write,1438.441
summit_ext4_write,1438.424
summit_ext4_write,1438.344
summit_ext4_write,1438.275
summit_ext4_write,1438.184
summit_ext4_write,1438.168
summit_ext4_write,1438.147
summit_ext4_write,1438.123
summit_ext4_write,1438.122
summit_ext4_write,1438.086
summit_ext4_write,1438.071
tiago_ext4_write,1438.022
summit_ext4_write,1438.01
summit_ext4_write,1437.959
summit_ext4_write,1437.939
summit_ext4_write,1437.886
summit_ext4_write,1437.838
summit_ext4_write,1437.811
summit_ext4_write,1437.619
summit_ext4_write,1437.538
summit_ext4_write,1437.506
summit_ext4_write,1437.48
summit_ext4_write,1437.45
summit_ext4_write,1437.445
summit_ext4_write,1437.358
tiago_ext4_write,1437.331
summit_ext4_write,1437.307
summit_ext4_write,1437.279
summit_ext4_write,1437.218
summit_ext4_write,1437.217
summit_ext4_write,1437.15
summit_ext4_write,1437.015
summit_ext4_write,1437.01
summit_ext4_write,1436.95
summit_ext4_write,1436.917
tiago_ext4_write,1436.891
tiago_ext4_write,1436.789
summit_ext4_write,1436.765
summit_ext4_write,1436.621
summit_ext4_write,1436.529
summit_ext4_write,1436.435
summit_ext4_write,1436.434
summit_ext4_write,1436.359
summit_ext4_write,1436.335
summit_ext4_write,1436.312
summit_ext4_write,1436.248
summit_ext4_write,1436.232
tiago_ext4_write,1436.224
tiago_ext4_write,1436.209
summit_ext4_write,1436.207
summit_ext4_write,1436.172
summit_ext4_write,1436.079
summit_ext4_write,1436.047
summit_ext4_write,1436.034
summit_ext4_write,1435.919
summit_ext4_write,1435.843
summit_ext4_write,1435.729
summit_ext4_write,1435.706
summit_ext4_write,1435.693
summit_ext4_write,1435.687
summit_ext4_write,1435.635
summit_ext4_write,1435.63
summit_ext4_write,1435.555
summit_ext4_write,1435.519
summit_ext4_write,1435.504
summit_ext4_write,1435.473
summit_ext4_write,1435.377
summit_ext4_write,1435.326
summit_ext4_write,1435.303
summit_ext4_write,1435.296
summit_ext4_write,1435.266
summit_ext4_write,1435.261
tiago_ext4_write,1435.241
summit_ext4_write,1435.239
summit_ext4_write,1435.23
summit_ext4_write,1435.215
summit_ext4_write,1435.188
summit_ext4_write,1435.168
summit_ext4_write,1435.164
summit_ext4_write,1435.138
summit_ext4_write,1435.131
summit_ext4_write,1435.054
summit_ext4_write,1434.998
summit_ext4_write,1434.989
summit_ext4_write,1434.94
summit_ext4_write,1434.928
summit_ext4_write,1434.905
summit_ext4_write,1434.876
summit_ext4_write,1434.859
summit_ext4_write,1434.822
summit_ext4_write,1434.807
summit_ext4_write,1434.791
summit_ext4_write,1434.775
summit_ext4_write,1434.735
summit_ext4_write,1434.734
summit_ext4_write,1434.687
summit_ext4_write,1434.685
summit_ext4_write,1434.684
summit_ext4_write,1434.661
summit_ext4_write,1434.588
summit_ext4_write,1434.522
summit_ext4_write,1434.483
summit_ext4_write,1434.482
summit_ext4_write,1434.463
summit_ext4_write,1434.344
summit_ext4_write,1434.306
summit_ext4_write,1434.305
summit_ext4_write,1434.297
tiago_ext4_write,1434.234
summit_ext4_write,1434.229
summit_ext4_write,1434.092
summit_ext4_write,1434.084
summit_ext4_write,1434.034
summit_ext4_write,1434.008
summit_ext4_write,1433.969
summit_ext4_write,1433.957
summit_ext4_write,1433.883
summit_ext4_write,1433.853
summit_ext4_write,1433.849
summit_ext4_write,1433.848
summit_ext4_write,1433.823
summit_ext4_write,1433.786
summit_ext4_write,1433.735
summit_ext4_write,1433.713
summit_ext4_write,1433.68
summit_ext4_write,1433.524
summit_ext4_write,1433.464
summit_ext4_write,1433.413
summit_ext4_write,1433.407
summit_ext4_write,1433.347
summit_ext4_write,1433.322
summit_ext4_write,1433.318
summit_ext4_write,1433.268
summit_ext4_write,1433.26
summit_ext4_write,1433.22
summit_ext4_write,1433.213
summit_ext4_write,1433.183
summit_ext4_write,1433.125
summit_ext4_write,1433.077
summit_ext4_write,1433.056
summit_ext4_write,1433.025
summit_ext4_write,1432.984
tiago_ext4_write,1432.858
summit_ext4_write,1432.836
summit_ext4_write,1432.787
summit_ext4_write,1432.785
summit_ext4_write,1432.775
summit_ext4_write,1432.749
summit_ext4_write,1432.721
summit_ext4_write,1432.686
summit_ext4_write,1432.592
summit_ext4_write,1432.589
summit_ext4_write,1432.568
summit_ext4_write,1432.561
summit_ext4_write,1432.547
summit_ext4_write,1432.522
summit_ext4_write,1432.515
summit_ext4_write,1432.495
summit_ext4_write,1432.377
summit_ext4_write,1432.361
summit_ext4_write,1432.354
summit_ext4_write,1432.336
summit_ext4_write,1432.32
summit_ext4_write,1432.311
tiago_ext4_write,1432.3
summit_ext4_write,1432.27
tiago_ext4_write,1432.253
summit_ext4_write,1432.251
summit_ext4_write,1432.249
summit_ext4_write,1432.235
summit_ext4_write,1432.226
summit_ext4_write,1432.155
summit_ext4_write,1432.084
tiago_ext4_write,1432.074
summit_ext4_write,1431.937
summit_ext4_write,1431.915
summit_ext4_write,1431.901
summit_ext4_write,1431.845
summit_ext4_write,1431.768
summit_ext4_write,1431.704
summit_ext4_write,1431.588
summit_ext4_write,1431.573
summit_ext4_write,1431.554
summit_ext4_write,1431.547
summit_ext4_write,1431.445
summit_ext4_write,1431.431
summit_ext4_write,1431.356
summit_ext4_write,1431.342
summit_ext4_write,1431.339
summit_ext4_write,1431.33
summit_ext4_write,1431.322
summit_ext4_write,1431.311
summit_ext4_write,1431.277
summit_ext4_write,1431.268
summit_ext4_write,1431.228
tiago_ext4_write,1431.188
summit_ext4_write,1431.138
summit_ext4_write,1431.083
summit_ext4_write,1431.071
summit_ext4_write,1431.067
summit_ext4_write,1431.061
