Summit Latency on Audio Test,time (uS)
sealfs_write,18.027
sealfs_write,18.027
sealfs_write,18.027
sealfs_write,18.026
sealfs_write,18.026
sealfs_write,18.026
sealfs_write,18.024
sealfs_write,18.024
sealfs_write,18.024
sealfs_write,18.023
sealfs_write,18.023
sealfs_write,18.023
sealfs_write,18.023
sealfs_write,18.022
sealfs_write,18.022
sealfs_write,18.021
sealfs_write,18.021
sealfs_write,18.021
sealfs_write,18.021
sealfs_write,18.02
sealfs_write,18.02
sealfs_write,18.02
sealfs_write,18.02
sealfs_write,18.02
sealfs_write,18.019
sealfs_write,18.019
sealfs_write,18.019
sealfs_write,18.018
sealfs_write,18.018
sealfs_write,18.017
sealfs_write,18.017
sealfs_write,18.017
sealfs_write,18.017
sealfs_write,18.017
sealfs_write,18.017
sealfs_write,18.017
sealfs_write,18.016
sealfs_write,18.016
sealfs_write,18.015
sealfs_write,18.015
sealfs_write,18.015
sealfs_write,18.015
sealfs_write,18.014
sealfs_write,18.014
sealfs_write,18.013
sealfs_write,18.013
sealfs_write,18.013
sealfs_write,18.012
sealfs_write,18.012
sealfs_write,18.012
sealfs_write,18.011
sealfs_write,18.011
sealfs_write,18.011
sealfs_write,18.01
sealfs_write,18.01
sealfs_write,18.01
sealfs_write,18.008
sealfs_write,18.008
sealfs_write,18.008
sealfs_write,18.008
sealfs_write,18.008
sealfs_write,18.007
sealfs_write,18.007
sealfs_write,18.006
sealfs_write,18.005
sealfs_write,18.005
sealfs_write,18.005
sealfs_write,18.005
sealfs_write,18.005
sealfs_write,18.004
sealfs_write,18.004
sealfs_write,18.004
sealfs_write,18.003
sealfs_write,18.002
sealfs_write,18.002
sealfs_write,18.001
sealfs_write,18
sealfs_write,18
sealfs_write,17.999
sealfs_write,17.999
sealfs_write,17.999
sealfs_write,17.998
sealfs_write,17.998
sealfs_write,17.997
sealfs_write,17.997
sealfs_write,17.996
sealfs_write,17.996
sealfs_write,17.996
sealfs_write,17.995
sealfs_write,17.995
sealfs_write,17.992
sealfs_write,17.992
sealfs_write,17.992
sealfs_write,17.992
sealfs_write,17.991
sealfs_write,17.991
sealfs_write,17.991
sealfs_write,17.99
sealfs_write,17.99
sealfs_write,17.99
sealfs_write,17.99
sealfs_write,17.99
sealfs_write,17.99
sealfs_write,17.988
sealfs_write,17.987
sealfs_write,17.986
sealfs_write,17.986
sealfs_write,17.986
sealfs_write,17.986
sealfs_write,17.986
sealfs_write,17.985
sealfs_write,17.985
sealfs_write,17.985
sealfs_write,17.985
sealfs_write,17.984
sealfs_write,17.984
sealfs_write,17.983
sealfs_write,17.982
sealfs_write,17.982
sealfs_write,17.981
sealfs_write,17.981
sealfs_write,17.98
sealfs_write,17.98
sealfs_write,17.98
sealfs_write,17.98
sealfs_write,17.979
sealfs_write,17.979
sealfs_write,17.979
sealfs_write,17.979
sealfs_write,17.979
sealfs_write,17.977
sealfs_write,17.977
sealfs_write,17.977
sealfs_write,17.976
sealfs_write,17.976
sealfs_write,17.975
sealfs_write,17.974
sealfs_write,17.974
sealfs_write,17.973
sealfs_write,17.973
sealfs_write,17.972
sealfs_write,17.972
sealfs_write,17.972
sealfs_write,17.972
sealfs_write,17.972
sealfs_write,17.972
sealfs_write,17.972
sealfs_write,17.972
sealfs_write,17.971
sealfs_write,17.97
sealfs_write,17.97
sealfs_write,17.97
sealfs_write,17.97
sealfs_write,17.969
sealfs_write,17.969
sealfs_write,17.969
sealfs_write,17.969
sealfs_write,17.968
sealfs_write,17.968
sealfs_write,17.967
sealfs_write,17.967
sealfs_write,17.967
sealfs_write,17.967
sealfs_write,17.966
sealfs_write,17.966
sealfs_write,17.965
sealfs_write,17.965
sealfs_write,17.965
sealfs_write,17.964
sealfs_write,17.964
sealfs_write,17.964
sealfs_write,17.964
sealfs_write,17.964
sealfs_write,17.963
sealfs_write,17.963
sealfs_write,17.962
sealfs_write,17.962
sealfs_write,17.962
sealfs_write,17.961
sealfs_write,17.96
sealfs_write,17.96
sealfs_write,17.96
sealfs_write,17.959
sealfs_write,17.959
sealfs_write,17.958
sealfs_write,17.958
sealfs_write,17.958
sealfs_write,17.957
sealfs_write,17.957
sealfs_write,17.957
sealfs_write,17.956
sealfs_write,17.956
sealfs_write,17.954
sealfs_write,17.954
sealfs_write,17.954
sealfs_write,17.953
sealfs_write,17.952
sealfs_write,17.952
sealfs_write,17.952
sealfs_write,17.952
sealfs_write,17.952
sealfs_write,17.951
sealfs_write,17.95
sealfs_write,17.95
sealfs_write,17.95
sealfs_write,17.949
sealfs_write,17.948
sealfs_write,17.948
sealfs_write,17.947
sealfs_write,17.947
sealfs_write,17.946
sealfs_write,17.946
sealfs_write,17.945
sealfs_write,17.945
sealfs_write,17.945
sealfs_write,17.945
sealfs_write,17.945
sealfs_write,17.945
sealfs_write,17.944
sealfs_write,17.943
sealfs_write,17.942
sealfs_write,17.942
sealfs_write,17.94
sealfs_write,17.94
sealfs_write,17.94
sealfs_write,17.94
sealfs_write,17.94
sealfs_write,17.939
sealfs_write,17.939
sealfs_write,17.939
sealfs_write,17.939
sealfs_write,17.938
sealfs_write,17.938
sealfs_write,17.937
sealfs_write,17.937
sealfs_write,17.937
sealfs_write,17.936
sealfs_write,17.935
sealfs_write,17.935
sealfs_write,17.934
sealfs_write,17.934
sealfs_write,17.934
sealfs_write,17.933
sealfs_write,17.932
sealfs_write,17.932
sealfs_write,17.932
sealfs_write,17.931
sealfs_write,17.931
sealfs_write,17.931
sealfs_write,17.93
sealfs_write,17.93
sealfs_write,17.929
sealfs_write,17.928
sealfs_write,17.927
sealfs_write,17.927
sealfs_write,17.926
sealfs_write,17.926
sealfs_write,17.925
sealfs_write,17.925
sealfs_write,17.925
sealfs_write,17.924
sealfs_write,17.923
sealfs_write,17.923
sealfs_write,17.922
sealfs_write,17.922
sealfs_write,17.922
sealfs_write,17.922
sealfs_write,17.921
sealfs_write,17.921
sealfs_write,17.921
sealfs_write,17.921
sealfs_write,17.92
sealfs_write,17.92
sealfs_write,17.919
sealfs_write,17.919
sealfs_write,17.919
sealfs_write,17.918
sealfs_write,17.918
sealfs_write,17.918
sealfs_write,17.918
sealfs_write,17.917
sealfs_write,17.917
sealfs_write,17.917
sealfs_write,17.917
sealfs_write,17.917
sealfs_write,17.916
sealfs_write,17.916
sealfs_write,17.916
sealfs_write,17.916
sealfs_write,17.915
sealfs_write,17.914
sealfs_write,17.913
sealfs_write,17.913
sealfs_write,17.913
sealfs_write,17.913
sealfs_write,17.912
sealfs_write,17.911
sealfs_write,17.911
sealfs_write,17.911
sealfs_write,17.91
sealfs_write,17.91
sealfs_write,17.91
sealfs_write,17.909
sealfs_write,17.909
sealfs_write,17.909
sealfs_write,17.909
sealfs_write,17.908
sealfs_write,17.907
sealfs_write,17.907
sealfs_write,17.907
sealfs_write,17.906
sealfs_write,17.906
sealfs_write,17.906
sealfs_write,17.906
sealfs_write,17.905
sealfs_write,17.904
sealfs_write,17.904
sealfs_write,17.904
sealfs_write,17.904
sealfs_write,17.904
sealfs_write,17.904
sealfs_write,17.903
sealfs_write,17.902
sealfs_write,17.902
sealfs_write,17.902
sealfs_write,17.902
sealfs_write,17.901
sealfs_write,17.9
sealfs_write,17.9
sealfs_write,17.899
sealfs_write,17.899
sealfs_write,17.899
sealfs_write,17.899
sealfs_write,17.899
sealfs_write,17.899
sealfs_write,17.898
sealfs_write,17.898
sealfs_write,17.898
sealfs_write,17.898
sealfs_write,17.897
sealfs_write,17.897
sealfs_write,17.897
sealfs_write,17.896
sealfs_write,17.895
sealfs_write,17.895
sealfs_write,17.894
sealfs_write,17.894
sealfs_write,17.894
sealfs_write,17.893
sealfs_write,17.893
sealfs_write,17.893
sealfs_write,17.893
sealfs_write,17.893
sealfs_write,17.893
sealfs_write,17.892
sealfs_write,17.892
sealfs_write,17.892
sealfs_write,17.892
sealfs_write,17.892
sealfs_write,17.892
sealfs_write,17.891
sealfs_write,17.891
sealfs_write,17.891
sealfs_write,17.891
sealfs_write,17.891
sealfs_write,17.891
sealfs_write,17.89
sealfs_write,17.89
sealfs_write,17.889
sealfs_write,17.889
sealfs_write,17.888
sealfs_write,17.888
sealfs_write,17.888
sealfs_write,17.887
sealfs_write,17.887
sealfs_write,17.887
sealfs_write,17.886
sealfs_write,17.886
sealfs_write,17.886
sealfs_write,17.886
sealfs_write,17.885
sealfs_write,17.885
sealfs_write,17.885
sealfs_write,17.884
sealfs_write,17.884
sealfs_write,17.883
sealfs_write,17.883
sealfs_write,17.883
sealfs_write,17.883
sealfs_write,17.883
sealfs_write,17.883
sealfs_write,17.882
sealfs_write,17.882
sealfs_write,17.881
sealfs_write,17.881
sealfs_write,17.881
sealfs_write,17.88
sealfs_write,17.88
sealfs_write,17.88
sealfs_write,17.88
sealfs_write,17.879
sealfs_write,17.879
sealfs_write,17.879
sealfs_write,17.878
sealfs_write,17.878
sealfs_write,17.878
sealfs_write,17.878
sealfs_write,17.878
sealfs_write,17.878
sealfs_write,17.877
sealfs_write,17.877
sealfs_write,17.877
sealfs_write,17.877
sealfs_write,17.877
sealfs_write,17.877
sealfs_write,17.876
sealfs_write,17.876
sealfs_write,17.876
sealfs_write,17.875
sealfs_write,17.875
sealfs_write,17.875
sealfs_write,17.874
sealfs_write,17.874
sealfs_write,17.872
sealfs_write,17.872
sealfs_write,17.872
sealfs_write,17.872
sealfs_write,17.872
sealfs_write,17.872
sealfs_write,17.872
sealfs_write,17.872
sealfs_write,17.871
sealfs_write,17.871
sealfs_write,17.869
sealfs_write,17.868
sealfs_write,17.867
sealfs_write,17.865
sealfs_write,17.864
sealfs_write,17.864
sealfs_write,17.864
sealfs_write,17.864
sealfs_write,17.863
sealfs_write,17.863
sealfs_write,17.862
sealfs_write,17.861
sealfs_write,17.861
sealfs_write,17.861
sealfs_write,17.861
sealfs_write,17.86
sealfs_write,17.86
sealfs_write,17.86
sealfs_write,17.86
sealfs_write,17.86
sealfs_write,17.86
sealfs_write,17.86
sealfs_write,17.86
sealfs_write,17.859
sealfs_write,17.859
sealfs_write,17.858
sealfs_write,17.858
sealfs_write,17.858
sealfs_write,17.858
sealfs_write,17.857
sealfs_write,17.857
sealfs_write,17.857
sealfs_write,17.857
sealfs_write,17.856
sealfs_write,17.855
sealfs_write,17.855
sealfs_write,17.855
sealfs_write,17.854
sealfs_write,17.854
sealfs_write,17.854
sealfs_write,17.853
sealfs_write,17.853
sealfs_write,17.853
sealfs_write,17.853
sealfs_write,17.852
sealfs_write,17.852
sealfs_write,17.852
sealfs_write,17.851
sealfs_write,17.851
sealfs_write,17.851
sealfs_write,17.851
sealfs_write,17.85
sealfs_write,17.85
sealfs_write,17.85
sealfs_write,17.85
sealfs_write,17.849
sealfs_write,17.849
sealfs_write,17.849
sealfs_write,17.849
sealfs_write,17.849
sealfs_write,17.848
sealfs_write,17.848
sealfs_write,17.848
sealfs_write,17.848
sealfs_write,17.848
sealfs_write,17.847
sealfs_write,17.847
sealfs_write,17.847
sealfs_write,17.847
sealfs_write,17.847
sealfs_write,17.846
sealfs_write,17.846
sealfs_write,17.846
sealfs_write,17.845
sealfs_write,17.845
sealfs_write,17.845
sealfs_write,17.845
sealfs_write,17.844
sealfs_write,17.844
sealfs_write,17.844
sealfs_write,17.844
sealfs_write,17.843
sealfs_write,17.843
sealfs_write,17.842
sealfs_write,17.842
sealfs_write,17.842
sealfs_write,17.842
sealfs_write,17.841
sealfs_write,17.841
sealfs_write,17.841
sealfs_write,17.84
sealfs_write,17.84
sealfs_write,17.84
sealfs_write,17.84
sealfs_write,17.84
sealfs_write,17.839
sealfs_write,17.839
sealfs_write,17.839
sealfs_write,17.838
sealfs_write,17.838
sealfs_write,17.838
sealfs_write,17.838
sealfs_write,17.838
sealfs_write,17.837
sealfs_write,17.837
sealfs_write,17.837
sealfs_write,17.836
sealfs_write,17.835
sealfs_write,17.835
sealfs_write,17.834
sealfs_write,17.834
sealfs_write,17.833
sealfs_write,17.833
sealfs_write,17.833
sealfs_write,17.833
sealfs_write,17.833
sealfs_write,17.832
sealfs_write,17.831
sealfs_write,17.83
sealfs_write,17.83
sealfs_write,17.829
sealfs_write,17.829
sealfs_write,17.828
sealfs_write,17.828
sealfs_write,17.828
sealfs_write,17.828
sealfs_write,17.828
sealfs_write,17.828
sealfs_write,17.827
sealfs_write,17.827
sealfs_write,17.827
sealfs_write,17.826
sealfs_write,17.826
sealfs_write,17.826
sealfs_write,17.826
sealfs_write,17.825
sealfs_write,17.824
sealfs_write,17.824
sealfs_write,17.824
sealfs_write,17.824
sealfs_write,17.824
sealfs_write,17.823
sealfs_write,17.823
sealfs_write,17.823
sealfs_write,17.822
sealfs_write,17.821
sealfs_write,17.821
sealfs_write,17.821
sealfs_write,17.821
sealfs_write,17.821
sealfs_write,17.82
sealfs_write,17.82
sealfs_write,17.82
sealfs_write,17.819
sealfs_write,17.819
sealfs_write,17.818
sealfs_write,17.818
sealfs_write,17.818
sealfs_write,17.818
sealfs_write,17.818
sealfs_write,17.817
sealfs_write,17.817
sealfs_write,17.817
sealfs_write,17.816
sealfs_write,17.815
sealfs_write,17.815
sealfs_write,17.815
sealfs_write,17.814
sealfs_write,17.814
sealfs_write,17.814
sealfs_write,17.813
sealfs_write,17.813
sealfs_write,17.813
sealfs_write,17.812
sealfs_write,17.812
sealfs_write,17.812
sealfs_write,17.812
sealfs_write,17.812
sealfs_write,17.811
sealfs_write,17.811
sealfs_write,17.811
sealfs_write,17.81
sealfs_write,17.81
sealfs_write,17.81
sealfs_write,17.809
sealfs_write,17.808
sealfs_write,17.808
sealfs_write,17.807
sealfs_write,17.807
sealfs_write,17.807
sealfs_write,17.806
sealfs_write,17.806
sealfs_write,17.806
sealfs_write,17.805
sealfs_write,17.804
sealfs_write,17.804
sealfs_write,17.804
sealfs_write,17.804
sealfs_write,17.804
sealfs_write,17.803
sealfs_write,17.802
sealfs_write,17.802
sealfs_write,17.802
sealfs_write,17.802
sealfs_write,17.802
sealfs_write,17.802
sealfs_write,17.801
sealfs_write,17.801
sealfs_write,17.8
sealfs_write,17.8
sealfs_write,17.799
sealfs_write,17.798
sealfs_write,17.798
sealfs_write,17.797
sealfs_write,17.797
sealfs_write,17.797
sealfs_write,17.797
sealfs_write,17.796
sealfs_write,17.795
sealfs_write,17.795
sealfs_write,17.795
sealfs_write,17.794
sealfs_write,17.794
sealfs_write,17.794
sealfs_write,17.794
sealfs_write,17.793
sealfs_write,17.792
sealfs_write,17.792
sealfs_write,17.792
sealfs_write,17.791
sealfs_write,17.791
sealfs_write,17.791
sealfs_write,17.79
sealfs_write,17.79
sealfs_write,17.79
sealfs_write,17.789
sealfs_write,17.789
sealfs_write,17.788
sealfs_write,17.788
sealfs_write,17.787
sealfs_write,17.787
sealfs_write,17.786
sealfs_write,17.786
sealfs_write,17.786
sealfs_write,17.786
sealfs_write,17.786
sealfs_write,17.785
sealfs_write,17.784
sealfs_write,17.784
sealfs_write,17.784
sealfs_write,17.784
sealfs_write,17.783
sealfs_write,17.782
sealfs_write,17.781
sealfs_write,17.781
sealfs_write,17.781
sealfs_write,17.78
sealfs_write,17.78
sealfs_write,17.78
sealfs_write,17.779
sealfs_write,17.779
sealfs_write,17.779
sealfs_write,17.778
sealfs_write,17.778
sealfs_write,17.777
sealfs_write,17.777
sealfs_write,17.776
sealfs_write,17.776
sealfs_write,17.776
sealfs_write,17.776
sealfs_write,17.776
sealfs_write,17.776
sealfs_write,17.775
sealfs_write,17.775
sealfs_write,17.774
sealfs_write,17.773
sealfs_write,17.773
sealfs_write,17.773
sealfs_write,17.773
sealfs_write,17.772
sealfs_write,17.772
sealfs_write,17.771
sealfs_write,17.77
sealfs_write,17.77
sealfs_write,17.77
sealfs_write,17.77
sealfs_write,17.77
sealfs_write,17.769
sealfs_write,17.769
sealfs_write,17.769
sealfs_write,17.766
sealfs_write,17.765
sealfs_write,17.765
sealfs_write,17.765
sealfs_write,17.764
sealfs_write,17.764
sealfs_write,17.764
sealfs_write,17.764
sealfs_write,17.764
sealfs_write,17.764
sealfs_write,17.762
sealfs_write,17.762
sealfs_write,17.762
sealfs_write,17.761
sealfs_write,17.761
sealfs_write,17.761
sealfs_write,17.761
sealfs_write,17.76
sealfs_write,17.759
sealfs_write,17.759
sealfs_write,17.759
sealfs_write,17.757
sealfs_write,17.757
sealfs_write,17.756
sealfs_write,17.755
sealfs_write,17.755
sealfs_write,17.755
sealfs_write,17.754
sealfs_write,17.754
sealfs_write,17.754
sealfs_write,17.754
sealfs_write,17.752
sealfs_write,17.752
sealfs_write,17.752
sealfs_write,17.752
sealfs_write,17.75
sealfs_write,17.75
sealfs_write,17.749
sealfs_write,17.749
sealfs_write,17.749
sealfs_write,17.748
sealfs_write,17.748
sealfs_write,17.748
sealfs_write,17.748
sealfs_write,17.747
sealfs_write,17.747
sealfs_write,17.747
sealfs_write,17.747
sealfs_write,17.746
sealfs_write,17.745
sealfs_write,17.745
sealfs_write,17.745
sealfs_write,17.745
sealfs_write,17.744
sealfs_write,17.744
sealfs_write,17.743
sealfs_write,17.743
sealfs_write,17.742
sealfs_write,17.742
sealfs_write,17.741
sealfs_write,17.741
sealfs_write,17.741
sealfs_write,17.74
sealfs_write,17.74
sealfs_write,17.739
sealfs_write,17.739
sealfs_write,17.739
sealfs_write,17.738
sealfs_write,17.738
sealfs_write,17.738
sealfs_write,17.738
sealfs_write,17.737
sealfs_write,17.737
sealfs_write,17.737
sealfs_write,17.736
sealfs_write,17.736
sealfs_write,17.735
sealfs_write,17.735
sealfs_write,17.735
sealfs_write,17.735
sealfs_write,17.734
sealfs_write,17.734
sealfs_write,17.734
sealfs_write,17.733
sealfs_write,17.733
sealfs_write,17.732
sealfs_write,17.732
sealfs_write,17.732
sealfs_write,17.732
sealfs_write,17.732
sealfs_write,17.731
sealfs_write,17.731
sealfs_write,17.731
sealfs_write,17.73
sealfs_write,17.729
sealfs_write,17.729
sealfs_write,17.728
sealfs_write,17.728
sealfs_write,17.728
sealfs_write,17.728
sealfs_write,17.728
sealfs_write,17.727
sealfs_write,17.727
sealfs_write,17.725
sealfs_write,17.725
sealfs_write,17.724
sealfs_write,17.723
sealfs_write,17.722
sealfs_write,17.722
sealfs_write,17.722
sealfs_write,17.721
sealfs_write,17.721
sealfs_write,17.72
sealfs_write,17.72
sealfs_write,17.72
sealfs_write,17.72
sealfs_write,17.72
sealfs_write,17.72
sealfs_write,17.72
sealfs_write,17.719
sealfs_write,17.719
sealfs_write,17.719
sealfs_write,17.718
sealfs_write,17.718
sealfs_write,17.718
sealfs_write,17.718
sealfs_write,17.718
sealfs_write,17.718
sealfs_write,17.717
sealfs_write,17.717
sealfs_write,17.717
sealfs_write,17.716
sealfs_write,17.716
sealfs_write,17.715
sealfs_write,17.715
sealfs_write,17.715
sealfs_write,17.715
sealfs_write,17.715
sealfs_write,17.714
sealfs_write,17.714
sealfs_write,17.713
sealfs_write,17.713
sealfs_write,17.712
sealfs_write,17.712
sealfs_write,17.712
sealfs_write,17.712
sealfs_write,17.712
sealfs_write,17.711
sealfs_write,17.711
sealfs_write,17.711
sealfs_write,17.711
sealfs_write,17.711
sealfs_write,17.711
sealfs_write,17.711
sealfs_write,17.71
sealfs_write,17.71
sealfs_write,17.71
sealfs_write,17.709
sealfs_write,17.709
sealfs_write,17.708
sealfs_write,17.708
sealfs_write,17.707
sealfs_write,17.707
sealfs_write,17.707
sealfs_write,17.706
sealfs_write,17.706
sealfs_write,17.706
sealfs_write,17.706
sealfs_write,17.705
sealfs_write,17.705
sealfs_write,17.704
sealfs_write,17.704
sealfs_write,17.704
sealfs_write,17.704
sealfs_write,17.703
sealfs_write,17.703
sealfs_write,17.702
sealfs_write,17.702
sealfs_write,17.702
sealfs_write,17.702
sealfs_write,17.701
sealfs_write,17.7
sealfs_write,17.7
sealfs_write,17.699
sealfs_write,17.699
sealfs_write,17.699
sealfs_write,17.699
sealfs_write,17.699
sealfs_write,17.699
sealfs_write,17.698
sealfs_write,17.698
sealfs_write,17.698
sealfs_write,17.697
sealfs_write,17.697
sealfs_write,17.697
sealfs_write,17.696
sealfs_write,17.696
sealfs_write,17.695
sealfs_write,17.694
sealfs_write,17.694
sealfs_write,17.693
sealfs_write,17.693
sealfs_write,17.693
sealfs_write,17.693
sealfs_write,17.692
sealfs_write,17.692
sealfs_write,17.691
sealfs_write,17.691
sealfs_write,17.691
sealfs_write,17.69
sealfs_write,17.69
sealfs_write,17.69
sealfs_write,17.689
sealfs_write,17.689
sealfs_write,17.689
sealfs_write,17.689
sealfs_write,17.689
sealfs_write,17.688
sealfs_write,17.687
sealfs_write,17.687
sealfs_write,17.687
sealfs_write,17.686
sealfs_write,17.686
sealfs_write,17.686
sealfs_write,17.686
sealfs_write,17.686
sealfs_write,17.686
sealfs_write,17.685
sealfs_write,17.685
sealfs_write,17.684
sealfs_write,17.684
sealfs_write,17.684
sealfs_write,17.684
sealfs_write,17.684
sealfs_write,17.683
sealfs_write,17.683
sealfs_write,17.683
sealfs_write,17.683
sealfs_write,17.681
sealfs_write,17.681
sealfs_write,17.681
sealfs_write,17.681
sealfs_write,17.681
sealfs_write,17.681
sealfs_write,17.68
sealfs_write,17.679
sealfs_write,17.679
sealfs_write,17.679
sealfs_write,17.679
sealfs_write,17.679
sealfs_write,17.678
sealfs_write,17.678
sealfs_write,17.678
sealfs_write,17.677
sealfs_write,17.677
sealfs_write,17.677
sealfs_write,17.677
sealfs_write,17.676
sealfs_write,17.676
sealfs_write,17.676
sealfs_write,17.675
sealfs_write,17.675
sealfs_write,17.674
sealfs_write,17.674
sealfs_write,17.674
sealfs_write,17.674
sealfs_write,17.673
sealfs_write,17.672
sealfs_write,17.671
sealfs_write,17.671
sealfs_write,17.671
sealfs_write,17.671
sealfs_write,17.671
sealfs_write,17.671
sealfs_write,17.669
sealfs_write,17.669
sealfs_write,17.668
sealfs_write,17.668
sealfs_write,17.667
sealfs_write,17.667
sealfs_write,17.667
sealfs_write,17.666
sealfs_write,17.666
sealfs_write,17.666
sealfs_write,17.664
sealfs_write,17.664
sealfs_write,17.663
sealfs_write,17.663
sealfs_write,17.663
sealfs_write,17.663
sealfs_write,17.662
sealfs_write,17.661
sealfs_write,17.661
sealfs_write,17.661
sealfs_write,17.661
sealfs_write,17.661
sealfs_write,17.661
sealfs_write,17.66
sealfs_write,17.659
sealfs_write,17.659
sealfs_write,17.659
sealfs_write,17.659
sealfs_write,17.658
sealfs_write,17.657
sealfs_write,17.656
sealfs_write,17.656
sealfs_write,17.656
sealfs_write,17.656
sealfs_write,17.656
sealfs_write,17.655
sealfs_write,17.655
sealfs_write,17.655
sealfs_write,17.655
sealfs_write,17.655
sealfs_write,17.654
sealfs_write,17.654
sealfs_write,17.653
sealfs_write,17.653
sealfs_write,17.652
sealfs_write,17.652
sealfs_write,17.652
sealfs_write,17.651
sealfs_write,17.651
sealfs_write,17.65
sealfs_write,17.65
sealfs_write,17.65
sealfs_write,17.65
sealfs_write,17.65
sealfs_write,17.649
sealfs_write,17.649
sealfs_write,17.648
sealfs_write,17.648
sealfs_write,17.647
sealfs_write,17.647
sealfs_write,17.646
sealfs_write,17.646
sealfs_write,17.645
sealfs_write,17.645
sealfs_write,17.644
sealfs_write,17.643
sealfs_write,17.643
sealfs_write,17.643
sealfs_write,17.643
sealfs_write,17.643
sealfs_write,17.643
sealfs_write,17.642
sealfs_write,17.642
sealfs_write,17.642
sealfs_write,17.641
sealfs_write,17.641
sealfs_write,17.641
sealfs_write,17.641
sealfs_write,17.641
sealfs_write,17.64
sealfs_write,17.64
sealfs_write,17.639
sealfs_write,17.638
sealfs_write,17.638
sealfs_write,17.638
sealfs_write,17.637
sealfs_write,17.637
sealfs_write,17.635
sealfs_write,17.635
sealfs_write,17.635
sealfs_write,17.633
sealfs_write,17.633
sealfs_write,17.633
sealfs_write,17.633
sealfs_write,17.632
sealfs_write,17.632
sealfs_write,17.632
sealfs_write,17.631
sealfs_write,17.631
sealfs_write,17.63
sealfs_write,17.63
sealfs_write,17.63
sealfs_write,17.63
sealfs_write,17.629
sealfs_write,17.629
sealfs_write,17.628
sealfs_write,17.628
sealfs_write,17.628
sealfs_write,17.628
sealfs_write,17.628
sealfs_write,17.627
sealfs_write,17.627
sealfs_write,17.626
sealfs_write,17.626
sealfs_write,17.626
sealfs_write,17.626
sealfs_write,17.625
sealfs_write,17.625
sealfs_write,17.625
sealfs_write,17.625
sealfs_write,17.624
sealfs_write,17.624
sealfs_write,17.624
sealfs_write,17.623
sealfs_write,17.623
sealfs_write,17.623
sealfs_write,17.623
sealfs_write,17.622
sealfs_write,17.621
sealfs_write,17.621
sealfs_write,17.621
sealfs_write,17.621
sealfs_write,17.621
sealfs_write,17.62
sealfs_write,17.619
sealfs_write,17.619
sealfs_write,17.619
sealfs_write,17.618
sealfs_write,17.618
sealfs_write,17.618
sealfs_write,17.618
sealfs_write,17.617
sealfs_write,17.617
sealfs_write,17.616
sealfs_write,17.615
sealfs_write,17.615
sealfs_write,17.614
sealfs_write,17.614
sealfs_write,17.614
sealfs_write,17.614
sealfs_write,17.613
sealfs_write,17.613
sealfs_write,17.613
sealfs_write,17.613
sealfs_write,17.612
sealfs_write,17.612
sealfs_write,17.612
sealfs_write,17.612
sealfs_write,17.611
sealfs_write,17.611
sealfs_write,17.611
sealfs_write,17.611
sealfs_write,17.61
sealfs_write,17.61
sealfs_write,17.61
sealfs_write,17.61
sealfs_write,17.609
sealfs_write,17.609
sealfs_write,17.609
sealfs_write,17.608
sealfs_write,17.608
sealfs_write,17.608
sealfs_write,17.608
sealfs_write,17.607
sealfs_write,17.606
sealfs_write,17.606
sealfs_write,17.606
sealfs_write,17.606
sealfs_write,17.605
sealfs_write,17.605
sealfs_write,17.605
sealfs_write,17.605
sealfs_write,17.604
sealfs_write,17.604
sealfs_write,17.603
sealfs_write,17.603
sealfs_write,17.603
sealfs_write,17.602
sealfs_write,17.602
sealfs_write,17.601
sealfs_write,17.601
sealfs_write,17.6
sealfs_write,17.599
sealfs_write,17.599
sealfs_write,17.599
sealfs_write,17.599
sealfs_write,17.598
sealfs_write,17.598
sealfs_write,17.597
sealfs_write,17.597
sealfs_write,17.597
sealfs_write,17.597
sealfs_write,17.596
sealfs_write,17.596
sealfs_write,17.595
sealfs_write,17.594
sealfs_write,17.594
sealfs_write,17.593
sealfs_write,17.593
sealfs_write,17.593
sealfs_write,17.593
sealfs_write,17.592
sealfs_write,17.591
sealfs_write,17.591
sealfs_write,17.591
sealfs_write,17.591
sealfs_write,17.591
sealfs_write,17.59
sealfs_write,17.59
sealfs_write,17.589
sealfs_write,17.589
sealfs_write,17.588
sealfs_write,17.587
sealfs_write,17.587
sealfs_write,17.586
sealfs_write,17.585
sealfs_write,17.584
sealfs_write,17.584
sealfs_write,17.583
sealfs_write,17.583
sealfs_write,17.583
sealfs_write,17.583
sealfs_write,17.581
sealfs_write,17.581
sealfs_write,17.581
sealfs_write,17.581
sealfs_write,17.581
sealfs_write,17.581
sealfs_write,17.58
sealfs_write,17.58
sealfs_write,17.579
sealfs_write,17.579
sealfs_write,17.579
sealfs_write,17.578
sealfs_write,17.577
sealfs_write,17.577
sealfs_write,17.577
sealfs_write,17.577
sealfs_write,17.576
sealfs_write,17.576
sealfs_write,17.576
sealfs_write,17.574
sealfs_write,17.574
sealfs_write,17.573
sealfs_write,17.571
sealfs_write,17.57
sealfs_write,17.57
sealfs_write,17.57
sealfs_write,17.57
sealfs_write,17.57
sealfs_write,17.569
sealfs_write,17.569
sealfs_write,17.569
sealfs_write,17.569
sealfs_write,17.569
sealfs_write,17.568
sealfs_write,17.568
sealfs_write,17.568
sealfs_write,17.568
sealfs_write,17.568
sealfs_write,17.566
sealfs_write,17.566
sealfs_write,17.566
sealfs_write,17.566
